StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q3_1,Q3_2,Q4_1,Q4_2,Q4_3,Q7_1,Q5
2019-08-06 01:13:27,2019-08-06 01:13:46,IP Address,100,18,True,2019-08-06 01:13:46,R_1LoCWgWA68PbLyk,anonymous,EN-GB,209,68,63,73,68,84,62,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 01:19:47,2019-08-06 01:20:40,IP Address,100,52,True,2019-08-06 01:20:40,R_SMM5qHrDwq12nrX,anonymous,EN-GB,706,86,86,9,13,14,25,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 01:50:28,2019-08-06 01:51:27,IP Address,100,59,True,2019-08-06 01:51:28,R_1ogSmcVfWbiGBUH,anonymous,EN-GB,702,100,84,100,71,100,84,I definitely plan to quit smoking in the next 6 months.
2019-08-06 01:51:32,2019-08-06 01:52:22,IP Address,100,50,True,2019-08-06 01:52:23,R_bd3CqCo62HWEV8d,anonymous,EN-GB,702,96,100,100,75,100,91,I definitely plan to quit smoking in the next 6 months.
2019-08-06 02:08:19,2019-08-06 02:08:49,IP Address,100,30,True,2019-08-06 02:08:50,R_2qlaqlw9uKN0uT8,anonymous,EN-GB,592,93,89,20,16,31,22,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 02:35:25,2019-08-06 02:36:13,IP Address,100,48,True,2019-08-06 02:36:14,R_1o0aa3qgVXl3lOL,anonymous,EN-GB,614,52,53,53,52,61,58,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-05 22:39:11,2019-08-05 22:45:51,IP Address,20,400,False,2019-08-06 02:46:27,R_4ZuhRNmIJyox4fT,anonymous,EN-GB,583,,,,,,,
2019-08-06 02:57:08,2019-08-06 02:57:39,IP Address,100,30,True,2019-08-06 02:57:39,R_24BE0hJxhtgcShh,anonymous,EN-GB,614,49,41,49,50,40,52,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-06 09:49:05,2019-08-06 09:49:55,IP Address,100,49,True,2019-08-06 09:49:55,R_25SJe70IIWICXRg,anonymous,EN-GB,111,82,84,53,89,28,58,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 09:57:46,2019-08-06 09:58:15,IP Address,100,29,True,2019-08-06 09:58:15,R_tYvCKKjmhT7sBwt,anonymous,EN-GB,627,70,86,33,36,71,39,I definitely plan to quit smoking in the next 6 months.
2019-08-06 10:28:13,2019-08-06 10:28:35,IP Address,100,22,True,2019-08-06 10:28:35,R_3lXmH1uAv00xmIw,anonymous,EN-GB,249,100,100,100,100,100,100,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-06 12:19:40,2019-08-06 12:20:12,IP Address,100,31,True,2019-08-06 12:20:12,R_YPkPPMLDZVjpsAN,anonymous,EN-GB,286,67,63,64,64,58,69,I definitely plan to quit smoking in the next 6 months.
2019-08-06 13:45:10,2019-08-06 13:45:31,IP Address,100,21,True,2019-08-06 13:45:31,R_1ohiOPEpH8ur26R,anonymous,EN-GB,717,55,57,54,48,58,58,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 13:53:38,2019-08-06 13:54:26,IP Address,100,47,True,2019-08-06 13:54:26,R_3HhMW7R7Cgc78ly,anonymous,EN-GB,492,30,55,80,50,68,50,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-06 18:31:50,2019-08-06 18:32:09,IP Address,100,18,True,2019-08-06 18:32:09,R_2CpjEGG1g5svYUQ,anonymous,EN-GB,250,100,64,100,100,100,24,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-06 21:01:19,2019-08-06 21:01:43,IP Address,100,23,True,2019-08-06 21:01:43,R_3qg98ze0eSbpLb4,anonymous,EN-GB,761,13,9,8,12,8,10,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-06 21:01:31,2019-08-06 21:01:50,IP Address,100,19,True,2019-08-06 21:01:51,R_3gZvUuCMaypLSRk,anonymous,EN-GB,736,79,23,30,32,67,50,"I never think about quitting smoking, and I have no plans to quit."
2019-08-06 21:03:41,2019-08-06 21:04:00,IP Address,100,18,True,2019-08-06 21:04:00,R_3JlM6wVpatHr8yP,anonymous,EN-GB,489,100,100,25,28,23,26,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-06 21:04:09,2019-08-06 21:04:36,IP Address,100,26,True,2019-08-06 21:04:36,R_27m9zDG7TLFiteQ,anonymous,EN-GB,157,65,83,82,57,67,55,I definitely plan to quit smoking in the next 6 months.
2019-08-06 21:03:56,2019-08-06 21:04:47,IP Address,100,51,True,2019-08-06 21:04:47,R_1i42gBQNT1WDgSl,anonymous,EN-GB,164,92,94,71,77,86,71,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-06 21:04:27,2019-08-06 21:04:54,IP Address,100,27,True,2019-08-06 21:04:55,R_239JTeSuT5mrEor,anonymous,EN-GB,400,66,43,77,60,72,42,I definitely plan to quit smoking in the next 6 months.
2019-08-06 21:04:37,2019-08-06 21:05:09,IP Address,100,31,True,2019-08-06 21:05:09,R_3n0kGXoYI1nrviR,anonymous,EN-GB,599,84,87,42,58,97,49,I definitely plan to quit smoking in the next 6 months.
2019-08-06 21:08:12,2019-08-06 21:08:38,IP Address,100,25,True,2019-08-06 21:08:39,R_3FUrHtr6gaAa1QF,anonymous,EN-GB,769,63,67,18,21,46,30,I definitely plan to quit smoking in the next 6 months.
2019-08-06 21:12:05,2019-08-06 21:12:34,IP Address,100,28,True,2019-08-06 21:12:34,R_3GE4jRkcqiPNYxa,anonymous,EN-GB,662,100,100,57,39,61,51,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 21:13:19,2019-08-06 21:13:42,IP Address,100,23,True,2019-08-06 21:13:43,R_306NOkBHSXMn5pV,anonymous,EN-GB,721,55,65,69,49,77,68,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 21:14:07,2019-08-06 21:14:36,IP Address,100,28,True,2019-08-06 21:14:36,R_afy3oWrR88Ztxmx,anonymous,EN-GB,775,80,84,29,27,26,35,I definitely plan to quit smoking in the next 6 months.
2019-08-06 21:21:20,2019-08-06 21:21:47,IP Address,100,27,True,2019-08-06 21:21:47,R_Xt7Ij8MucXOdsDD,anonymous,EN-GB,689,51,35,22,20,25,19,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-06 21:20:16,2019-08-06 21:22:04,IP Address,100,108,True,2019-08-06 21:22:05,R_237YsMEIejU3J1Q,anonymous,EN-GB,209,76,65,76,61,89,70,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 21:55:57,2019-08-06 21:57:05,IP Address,100,68,True,2019-08-06 21:57:05,R_yJyn8vnMQzvn5mx,anonymous,EN-GB,269,99,89,50,39,82,49,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 22:09:32,2019-08-06 22:10:07,IP Address,100,35,True,2019-08-06 22:10:07,R_1LeaeGcu4RNubUE,anonymous,EN-GB,303,80,85,35,41,85,36,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 22:31:45,2019-08-06 22:33:01,IP Address,100,75,True,2019-08-06 22:33:02,R_PSg7JQz30Gnex6F,anonymous,EN-GB,272,84,84,12,4,6,9,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 22:47:05,2019-08-06 22:47:41,IP Address,100,36,True,2019-08-06 22:47:42,R_eQo2V5z0KispN9T,anonymous,EN-GB,627,56,67,49,36,67,29,I definitely plan to quit smoking in the next 6 months.
2019-08-06 22:56:35,2019-08-06 22:57:02,IP Address,100,27,True,2019-08-06 22:57:03,R_1locNrqkcEX2h9o,anonymous,EN-GB,312,100,100,0,0,0,17,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-06 22:58:30,2019-08-06 22:59:00,IP Address,100,29,True,2019-08-06 22:59:00,R_1LZmjm5P1bWpecB,anonymous,EN-GB,605,63,44,23,22,20,31,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-06 23:22:18,2019-08-06 23:22:57,IP Address,100,39,True,2019-08-06 23:22:58,R_21B5sxRR03qfQBB,anonymous,EN-GB,595,81,78,90,95,100,60,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-06 23:22:40,2019-08-06 23:23:18,IP Address,100,38,True,2019-08-06 23:23:19,R_10HQiKIk6KxNYnD,anonymous,EN-GB,380,90,90,90,90,90,90,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-06 23:24:04,2019-08-06 23:24:47,IP Address,100,43,True,2019-08-06 23:24:48,R_3qgkX1ojivLgIff,anonymous,EN-GB,309,65,71,75,76,62,73,I have quit smoking.
2019-08-06 23:33:45,2019-08-06 23:34:21,IP Address,100,36,True,2019-08-06 23:34:22,R_2e2Lb3M7QONIisi,anonymous,EN-GB,135,89,95,99,82,99,92,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 23:53:26,2019-08-06 23:53:57,IP Address,100,30,True,2019-08-06 23:53:57,R_3qkWbEd4rwlA9M3,anonymous,EN-GB,270,100,100,0,0,10,0,"I often think about quitting smoking, but I have no plans to quit."
2019-08-06 23:59:30,2019-08-06 23:59:58,IP Address,100,28,True,2019-08-06 23:59:58,R_pnHs20ym108qnp7,anonymous,EN-GB,731,21,40,8,13,34,10,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-07 00:31:06,2019-08-07 00:32:09,IP Address,100,62,True,2019-08-07 00:32:09,R_32QpW2XB0J3sDNC,anonymous,EN-GB,419,68,72,65,71,75,70,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-07 00:54:11,2019-08-07 00:54:33,IP Address,100,21,True,2019-08-07 00:54:33,R_1Cf0LqdRjmtzaLL,anonymous,EN-GB,362,30,36,62,68,69,64,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-07 00:54:59,2019-08-07 00:55:44,IP Address,100,45,True,2019-08-07 00:55:44,R_1DVhLlOcaKxMgSj,anonymous,EN-GB,166,48,60,100,100,100,56,"I never think about quitting smoking, and I have no plans to quit."
2019-08-07 00:56:46,2019-08-07 00:58:22,IP Address,100,96,True,2019-08-07 00:58:23,R_1gRpYO0SJjF3WUg,anonymous,EN-GB,513,69,70,64,19,26,54,I definitely plan to quit smoking in the next 6 months.
2019-08-06 21:03:40,2019-08-06 21:03:49,IP Address,20,8,False,2019-08-07 01:04:13,R_emvVUjbGzM6xJLP,anonymous,EN-GB,165,,,,,,,
2019-08-06 21:12:01,2019-08-06 21:15:16,IP Address,20,194,False,2019-08-07 01:15:48,R_2anVCiInmvHiDxU,anonymous,EN-GB,157,,,,,,,
2019-08-07 01:49:21,2019-08-07 01:49:41,IP Address,100,19,True,2019-08-07 01:49:41,R_3lxyVSxLggcRcyu,anonymous,EN-GB,463,100,100,57,47,100,100,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-07 02:18:31,2019-08-07 02:19:04,IP Address,100,32,True,2019-08-07 02:19:04,R_3FUkkQxdASqr4Vf,anonymous,EN-GB,280,61,66,46,29,76,43,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 04:25:08,2019-08-07 04:25:42,IP Address,100,34,True,2019-08-07 04:25:43,R_YREymv5srwpKixX,anonymous,EN-GB,592,94,89,13,20,11,11,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 06:14:42,2019-08-07 06:15:03,IP Address,100,21,True,2019-08-07 06:15:03,R_WpMKi365gCrq1Ed,anonymous,EN-GB,700,80,81,80,77,80,50,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-07 06:41:53,2019-08-07 06:42:49,IP Address,100,56,True,2019-08-07 06:42:50,R_2CvqWcAvqO4wcPc,anonymous,EN-GB,314,50,50,75,75,10,75,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-07 08:33:51,2019-08-07 08:34:38,IP Address,100,46,True,2019-08-07 08:34:38,R_1Qu7HsCXMYkhwzK,anonymous,EN-GB,111,76,70,18,13,28,21,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 08:35:03,2019-08-07 08:35:34,IP Address,100,30,True,2019-08-07 08:35:34,R_3F4NNipv5zoiAmn,anonymous,EN-GB,111,60,68,18,22,41,17,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 08:52:43,2019-08-07 08:53:02,IP Address,100,19,True,2019-08-07 08:53:03,R_2WIKb94x07iFdz4,anonymous,EN-GB,249,100,100,100,100,100,100,"I have quit smoking, but I still worry about slipping back, so I need to keep working on living smoke free."
2019-08-07 06:15:09,2019-08-07 06:15:13,IP Address,20,4,False,2019-08-07 10:15:25,R_10SPEdqKUwHW6CM,anonymous,EN-GB,700,,,,,,,
2019-08-07 12:36:43,2019-08-07 12:37:15,IP Address,100,32,True,2019-08-07 12:37:15,R_3gZr1RaWNVCELik,anonymous,EN-GB,285,30,30,16,0,6,7,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-07 13:27:30,2019-08-07 13:27:51,IP Address,100,20,True,2019-08-07 13:27:51,R_1EZPKyu3jEKpHGI,anonymous,EN-GB,614,50,48,54,53,53,56,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-07 21:01:19,2019-08-07 21:01:34,IP Address,100,14,True,2019-08-07 21:01:34,R_3PgAfnydEQDHUBb,anonymous,EN-GB,736,73,58,62,39,85,87,"I never think about quitting smoking, and I have no plans to quit."
2019-08-07 21:01:16,2019-08-07 21:01:56,IP Address,100,40,True,2019-08-07 21:01:56,R_32XWNQBYY05EApy,anonymous,EN-GB,689,63,60,21,20,35,22,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-07 21:01:53,2019-08-07 21:02:09,IP Address,100,15,True,2019-08-07 21:02:09,R_SD9TrAfPUIoOXqV,anonymous,EN-GB,761,7,5,6,6,8,15,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-07 21:01:57,2019-08-07 21:02:42,IP Address,100,45,True,2019-08-07 21:02:43,R_1puNPtrta9whsNh,anonymous,EN-GB,164,89,95,73,73,92,70,I definitely plan to quit smoking in the next 6 months.
2019-08-07 21:03:01,2019-08-07 21:03:20,IP Address,100,18,True,2019-08-07 21:03:20,R_1GxGtlvHmU1q5C5,anonymous,EN-GB,309,68,72,66,69,72,55,I have quit smoking.
2019-08-07 21:03:44,2019-08-07 21:04:24,IP Address,100,40,True,2019-08-07 21:04:25,R_271YOVspVicqr10,anonymous,EN-GB,164,84,75,60,56,82,58,I definitely plan to quit smoking in the next 6 months.
2019-08-07 21:05:27,2019-08-07 21:06:19,IP Address,100,52,True,2019-08-07 21:06:20,R_3e1Q0yU3bsHXTIn,anonymous,EN-GB,429,47,46,5,6,6,8,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-07 21:08:28,2019-08-07 21:09:24,IP Address,100,56,True,2019-08-07 21:09:24,R_3DbTp3ULKTomkW8,anonymous,EN-GB,111,45,62,24,17,26,31,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 21:10:38,2019-08-07 21:11:08,IP Address,100,30,True,2019-08-07 21:11:09,R_3HpIKPXAVeqTnQF,anonymous,EN-GB,423,46,49,23,26,36,16,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 21:27:58,2019-08-07 21:28:31,IP Address,100,32,True,2019-08-07 21:28:31,R_1FOFdopdNAgL3X4,anonymous,EN-GB,775,67,67,24,11,,37,I definitely plan to quit smoking in the next 6 months.
2019-08-07 21:51:25,2019-08-07 21:51:53,IP Address,100,27,True,2019-08-07 21:51:53,R_2chKNhV6gX1pwOG,anonymous,EN-GB,400,61,68,66,47,64,69,I definitely plan to quit smoking in the next 6 months.
2019-08-07 21:53:59,2019-08-07 21:54:30,IP Address,100,31,True,2019-08-07 21:54:31,R_2fHipi9i6fFHLQE,anonymous,EN-GB,627,75,71,30,37,68,22,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-07 22:07:43,2019-08-07 22:08:00,IP Address,100,16,True,2019-08-07 22:08:01,R_ApyZ0kITwm5Yzrr,anonymous,EN-GB,721,65,60,72,62,72,64,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 22:17:22,2019-08-07 22:17:52,IP Address,100,30,True,2019-08-07 22:17:53,R_31SEPaG0W2aPIIe,anonymous,EN-GB,599,87,92,47,44,79,49,I definitely plan to quit smoking in the next 6 months.
2019-08-07 22:27:19,2019-08-07 22:27:48,IP Address,100,28,True,2019-08-07 22:27:48,R_UsVdg6QhSwU3vTH,anonymous,EN-GB,123,90,88,12,15,14,14,"I still smoke, but I have begun to change, like cutting back on the number of cigarettes I smoke. I am ready to set a quit date."
2019-08-07 22:29:19,2019-08-07 22:29:49,IP Address,100,29,True,2019-08-07 22:29:49,R_1gT2QsVkWFjMpoV,anonymous,EN-GB,135,93,96,98,96,93,97,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 22:43:26,2019-08-07 22:43:46,IP Address,100,20,True,2019-08-07 22:43:46,R_SDKZ6aNksI12Gdj,anonymous,EN-GB,270,100,100,0,0,0,0,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 22:44:24,2019-08-07 22:44:49,IP Address,100,24,True,2019-08-07 22:44:49,R_1r8EAggEniRp94U,anonymous,EN-GB,583,75,80,77,77,76,75,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-07 23:03:05,2019-08-07 23:03:33,IP Address,100,28,True,2019-08-07 23:03:34,R_1NksIAubWC3DxkP,anonymous,EN-GB,209,69,74,68,80,72,65,"I often think about quitting smoking, but I have no plans to quit."
2019-08-07 23:04:41,2019-08-07 23:05:04,IP Address,100,22,True,2019-08-07 23:05:04,R_ufCV25IiHIr5t8R,anonymous,EN-GB,362,33,30,65,69,67,63,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-08 00:06:56,2019-08-08 00:07:28,IP Address,100,32,True,2019-08-08 00:07:28,R_3eqLwfzsHQpDdnv,anonymous,EN-GB,166,50,62,96,95,100,69,"I never think about quitting smoking, and I have no plans to quit."
2019-08-08 00:18:45,2019-08-08 00:19:25,IP Address,100,39,True,2019-08-08 00:19:25,R_28NywuA0AvqW33y,anonymous,EN-GB,303,77,74,28,35,78,44,I definitely plan to quit smoking in the next 6 months.
2019-08-08 00:51:20,2019-08-08 00:51:40,IP Address,100,19,True,2019-08-08 00:51:40,R_2cejHzZKyvhsgRY,anonymous,EN-GB,233,92,100,0,0,7,12,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-08 00:51:59,2019-08-08 00:52:23,IP Address,100,24,True,2019-08-08 00:52:23,R_a2Z3n4jWV4Z7PWN,anonymous,EN-GB,614,50,50,50,50,50,50,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-08 00:53:47,2019-08-08 00:54:02,IP Address,100,15,True,2019-08-08 00:54:02,R_1eWdo647rRtjGtN,anonymous,EN-GB,233,100,100,0,3,1,1,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-08 00:55:42,2019-08-08 00:56:00,IP Address,100,17,True,2019-08-08 00:56:00,R_3JgFISfYdxN0j6h,anonymous,EN-GB,233,74,94,1,0,0,0,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-08 00:58:03,2019-08-08 00:58:22,IP Address,100,18,True,2019-08-08 00:58:22,R_1guRLuNNQl6z1hX,anonymous,EN-GB,233,92,88,0,0,2,0,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-08 00:59:57,2019-08-08 01:00:12,IP Address,100,15,True,2019-08-08 01:00:13,R_OiMF4vfvFgHHkgp,anonymous,EN-GB,233,100,100,0,2,0,0,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-08 01:01:36,2019-08-08 01:01:50,IP Address,100,14,True,2019-08-08 01:01:50,R_1obCGRmlfyvV26I,anonymous,EN-GB,233,100,100,0,0,0,0,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-07 21:02:49,2019-08-07 21:02:59,IP Address,20,10,False,2019-08-08 01:03:28,R_R7Z2nejS2mKOSPv,anonymous,EN-GB,164,,,,,,,
2019-08-08 00:48:09,2019-08-08 01:05:33,IP Address,100,1044,True,2019-08-08 01:05:33,R_2tLmCENuBdUIPzZ,anonymous,EN-GB,731,28,8,21,14,27,17,"I never think about quitting smoking, and I have no plans to quit."
2019-08-08 04:12:44,2019-08-08 04:13:48,IP Address,100,63,True,2019-08-08 04:13:48,R_DoQuG8Ly3KSsarL,anonymous,EN-GB,513,72,62,76,34,64,37,I definitely plan to quit smoking in the next 6 months.
2019-08-08 06:17:16,2019-08-08 06:17:55,IP Address,100,38,True,2019-08-08 06:17:55,R_27BGau2wplXDMGL,anonymous,EN-GB,581,87,78,11,9,18,15,"I often think about quitting smoking, but I have no plans to quit."
2019-08-08 11:07:25,2019-08-08 11:07:53,IP Address,100,27,True,2019-08-08 11:07:53,R_cAwSgRog10CdZC1,anonymous,EN-GB,312,100,100,0,0,18,18,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-08 14:06:29,2019-08-08 14:07:31,IP Address,100,62,True,2019-08-08 14:07:32,R_2ydOQt87imerrhm,anonymous,EN-GB,285,29,21,7,0,17,4,"I sometimes think about quitting smoking, but I have no plans to quit."
2019-08-08 14:47:01,2019-08-08 14:47:21,IP Address,100,19,True,2019-08-08 14:47:21,R_tGnQu3sEMJe450J,anonymous,EN-GB,250,100,70,100,100,100,20,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-08 21:01:14,2019-08-08 21:01:30,IP Address,100,16,True,2019-08-08 21:01:30,R_1CmcVSRDyYdTge7,anonymous,EN-GB,761,10,14,15,16,15,19,"I rarely think about quitting smoking, and I have no plans to quit."
2019-08-08 21:01:38,2019-08-08 21:01:49,IP Address,100,10,True,2019-08-08 21:01:49,R_5gtadH9i2AIWlxv,anonymous,EN-GB,736,51,63,26,68,53,68,"I never think about quitting smoking, and I have no plans to quit."
2019-08-08 21:02:32,2019-08-08 21:02:57,IP Address,100,25,True,2019-08-08 21:02:58,R_1k02uerHrnKpEJ3,anonymous,EN-GB,599,36,42,15,42,52,45,I definitely plan to quit smoking in the next 6 months.
2019-08-08 21:01:45,2019-08-08 21:02:58,IP Address,100,72,True,2019-08-08 21:02:58,R_1gNQl9OEgVhKG2r,anonymous,EN-GB,469,100,52,54,40,51,51,I definitely plan to quit smoking in the next 6 months.
2019-08-08 21:03:03,2019-08-08 21:03:23,IP Address,100,19,True,2019-08-08 21:03:23,R_Q5gHIx3D0uhpHDX,anonymous,EN-GB,309,65,67,69,68,68,62,I have quit smoking.
2019-08-08 21:03:05,2019-08-08 21:03:27,IP Address,100,22,True,2019-08-08 21:03:27,R_3Rscamxg5jwPBuQ,anonymous,EN-GB,463,100,100,100,100,100,100,"I often think about quitting smoking, but I have no plans to quit."
2019-08-08 21:03:29,2019-08-08 21:03:50,IP Address,100,20,True,2019-08-08 21:03:50,R_XFbLRGx2Fw19Irv,anonymous,EN-GB,400,64,58,66,55,68,52,I definitely plan to quit smoking in the next 6 months.
